loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), BaroAlt (cm), gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], debug[0], debug[1], debug[2], debug[3], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
1426, 9618770,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  -6,  -2,   9,  -7,  14, 2052,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1427, 9619777,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  -3,  -2,   2,  -7,  14, 2052,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1428, 9620778,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -7,   0,  -2,  -5,  -7,  14, 2052,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1429, 9621778,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -7,   4,  -2, -11, -11,  21, 2053,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1430, 9622784,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -7,   7,  -2, -17, -11,  21, 2053,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1431, 9623789,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -7,   9,  -2, -22, -11,  21, 2053,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1432, 9624790,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -7,  11,  -1, -25, -15,  27, 2052,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1433, 9625799,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -7,  13,   0, -26, -15,  27, 2052,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1434, 9626806,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -7,  15,   0, -25, -15,  27, 2052,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1435, 9627806,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -7,  15,   0, -22, -18,  33, 2052,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1436, 9628806,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  14,   1, -18, -18,  33, 2052,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1437, 9629810,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  13,   2, -14, -18,  33, 2052,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1438, 9630812,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  13,   3,  -9, -19,  35, 2053,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1439, 9631820,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  13,   4,  -3, -19,  35, 2053,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1440, 9632826,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  13,   4,   3, -19,  35, 2053,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1441, 9633829,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  13,   3,   8, -18,  33, 2055,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1442, 9634838,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  13,   2,  12, -18,  33, 2055,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1443, 9635838,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  12,   2,  15, -18,  33, 2055,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1444, 9636843,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,  10,   2,  19, -18,  31, 2057,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1445, 9637845,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,   8,   4,  21, -18,  31, 2057,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1446, 9638849,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,   7,   5,  22, -18,  31, 2057,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1447, 9639853,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,   6,   5,  22, -17,  28, 2059,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1448, 9640855,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,   5,   4,  21, -17,  28, 2059,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1449, 9641856,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,   5,   3,  19, -17,  28, 2059,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1450, 9642864,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -7,   5,   2,  16, -16,  26, 2059,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1451, 9643867,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,   7,   2,  12, -16,  26, 2059,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1452, 9644874,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  10,   2,   8, -16,  26, 2059,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1453, 9645881,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  13,   1,   4, -17,  22, 2058,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1454, 9646891,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -11,  17,  -1,   0, -17,  22, 2058,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1455, 9647899,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -11,  21,  -1,  -4, -17,  22, 2058,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1456, 9648908,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0, 1035, 0.000, -11,  25,   0,  -7, -17,  17, 2057,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1457, 9649910,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0, 1035, 0.000, -11,  28,   2, -11, -17,  17, 2057,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1458, 9650915,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   0, 1035, 0.000, -11,  31,   4, -14, -17,  17, 2057,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1459, 9651915,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -11,  33,   7, -16, -14,  11, 2055,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1460, 9652919,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -11,  34,   8, -18, -14,  11, 2055,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1461, 9653926,   0,   0,   1,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -11,  34,   7, -19, -14,  11, 2055,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1462, 9654928,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  35,   6, -19, -11,   6, 2051,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1463, 9655936,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  35,   6, -18, -11,   6, 2051,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1464, 9656982,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  34,   6, -14, -11,   6, 2051,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1465, 9657990,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  31,   8, -10,  -7,   2, 2047,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1466, 9658998,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  28,   8,  -5,  -7,   2, 2047,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1467, 9659999,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0, 1035, 0.000, -11,  25,   7,  -1,  -7,   2, 2047,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1468, 9661003,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0, 1035, 0.000, -11,  23,   5,   3,  -2,  -1, 2044,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1469, 9662008,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0, 1035, 0.000, -11,  22,   3,   8,  -2,  -1, 2044,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1470, 9663013,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0, 1035, 0.000, -11,  22,   3,  12,  -2,  -1, 2044,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1471, 9664020,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  22,   4,  15,   2,  -4, 2042,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1472, 9665026,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  22,   5,  17,   2,  -4, 2042,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1473, 9666035,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  22,   5,  18,   2,  -4, 2042,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1474, 9667036,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  24,   4,  19,   5,  -7, 2041,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1475, 9668036,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -11,  26,   4,  19,   5,  -7, 2041,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1476, 9669042,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  28,   4,  18,   5,  -7, 2041,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1477, 9670042,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  30,   6,  17,   6, -12, 2041,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1478, 9671044,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  31,   9,  15,   6, -12, 2041,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1479, 9672046,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  33,  11,  13,   6, -12, 2041,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1480, 9673051,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  35,  11,  11,   6, -18, 2041,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1481, 9674057,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  37,  11,   8,   6, -18, 2041,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1482, 9675064,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  39,  10,   5,   6, -18, 2041,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1483, 9676069,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  41,   9,   2,   6, -23, 2040,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1484, 9677069,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  42,   8,  -1,   6, -23, 2040,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1485, 9678078,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  44,   9,  -4,   6, -23, 2040,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1486, 9679078,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  46,  10,  -8,   6, -26, 2040,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1487, 9680079,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  48,  12, -10,   6, -26, 2040,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1488, 9681090,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -13,  49,  13, -12,   6, -26, 2040,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1489, 9682096,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  48,  12, -12,   7, -27, 2039,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1490, 9683098,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  46,  11, -12,   7, -27, 2039,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1491, 9684102,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  43,   9, -12,   7, -27, 2039,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1492, 9685107,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  41,   7, -11,   6, -28, 2038,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1493, 9686116,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  40,   7,  -9,   6, -28, 2038,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1494, 9687124,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0, 1035, 0.000, -13,  39,   7,  -6,   6, -28, 2038,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1495, 9688129,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  39,   7,  -3,   2, -28, 2037,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1496, 9689135,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  39,   7,  -1,   2, -28, 2037,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1497, 9690135,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  39,   7,   3,   2, -28, 2037,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1498, 9691141,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  39,   7,   6,  -2, -27, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1499, 9692143,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  39,   7,  10,  -2, -27, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1500, 9693143,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  39,   8,  13,  -2, -27, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1501, 9694165,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -13,  40,   8,  16,  -3, -26, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1502, 9695166,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  41,   9,  18,  -3, -26, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1503, 9696173,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  43,   9,  19,  -3, -26, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1504, 9697175,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  45,  10,  19,  -4, -23, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1505, 9698181,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  47,  10,  19,  -4, -23, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1506, 9699191,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -14,  49,  10,  18,  -4, -23, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1507, 9700192,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -14,  51,  10,  15,  -5, -20, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1508, 9701197,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -14,  54,  11,  13,  -5, -20, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1509, 9702200,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -14,  57,  13,  10,  -5, -20, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1510, 9703206,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -14,  59,  14,   8,  -7, -16, 2031,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1511, 9704211,  -1,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -14,  60,  14,   4,  -7, -16, 2031,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1512, 9705211,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -14,  59,  14,   1,  -7, -16, 2031,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1513, 9706212,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  57,  13,  -2,  -9, -12, 2029,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1514, 9707219,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  55,  12,  -4,  -9, -12, 2029,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1515, 9708227,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  54,  12,  -6,  -9, -12, 2029,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1516, 9709228,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  52,  12,  -7, -11,  -8, 2027,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1517, 9710229,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  51,  12,  -8, -11,  -8, 2027,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1518, 9711234,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  50,  12,  -8, -11,  -8, 2027,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1519, 9712241,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  49,  11,  -8, -12,  -5, 2025,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1520, 9713244,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  48,  10,  -6, -12,  -5, 2025,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1521, 9714246,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  47,  10,  -4, -12,  -5, 2025,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1522, 9715250,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  46,   9,  -2, -14,  -4, 2023,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1523, 9716258,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  46,   9,  -1, -14,  -4, 2023,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1524, 9717261,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  45,   9,   1, -14,  -4, 2023,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1525, 9718267,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  46,   9,   3, -16,  -4, 2022,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1526, 9719272,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -14,  46,   9,   5, -16,  -4, 2022,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1527, 9720274,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -18,  48,  10,   7, -16,  -4, 2022,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1528, 9721274,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -18,  49,  12,   8, -18,  -6, 2022,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1529, 9722283,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -18,  51,  13,   9, -18,  -6, 2022,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1530, 9723283,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, -18,  54,  14,  10, -18,  -6, 2022,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1531, 9724283,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -18,  56,  14,  10, -21,  -7, 2021,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1532, 9725285,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -18,  58,  14,  10, -21,  -7, 2021,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
1533, 9726294,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1035, 0.000, -18,  59,  14,   9, -21,  -7, 2021,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
